"timestamp [UTC]",id,"operation_Name",success,resultCode,duration,"operation_Id","cloud_RoleName",invocationId
"7/18/2023, 11:11:39.368 PM",f45f500c4b2d036a,AeneasFunction,True,0,"9429.3215",d4f8941073548b08e6caef60a857a85a,"aeneas-func","3f494b4c-ae4b-4568-8cc7-01184145eab3"
"7/18/2023, 11:11:27.018 PM",b82f9becc2a7f5d2,AeneasFunction,True,0,"9219.368900000001",07ddc42ceaf5728da3252a37e717e199,"aeneas-func","d940fae6-273e-457e-a40a-a90e53afc750"
"7/18/2023, 11:11:15.525 PM",2f6a2d0b70729aa1,AeneasFunction,True,0,"9447.289700000001",459526555978c798e218c604b0155955,"aeneas-func","16dc9a58-da4e-43b7-994e-781148d985ea"
"7/18/2023, 11:11:01.876 PM",77f1cc7a28018fe2,AeneasFunction,True,0,"9502.7202",d6f45e2239d1a1f91ca709114f8aafb9,"aeneas-func","13d6c799-b7a0-4ce2-9aaa-4843d575d660"
"7/18/2023, 11:10:47.936 PM",ff0c4975630a6e88,AeneasFunction,True,0,"10043.765300000001",8feedefe75a7075fd96c5cafdcce48c5,"aeneas-func","5f18b40a-8ab5-469c-941c-b35dd46ffcd6"
"7/18/2023, 11:10:35.920 PM",feb5fc1774b45bb7,AeneasFunction,True,0,"9610.6375",c49212af60941b5487845b323bf0b5c9,"aeneas-func","a346c3c8-9b7b-4901-a5ae-ca7fb245cbe0"
"7/18/2023, 11:10:20.335 PM",882edc57b3429a28,AeneasFunction,True,0,"9989.313900000001",99abda45e8215dcbac46d0972ce9ddde,"aeneas-func","c17bda67-f63f-4d52-a32d-e58816bab37f"
"7/18/2023, 11:06:11.280 PM",2700205b3db52dd5,AeneasFunction,True,0,"1966.7573",b56b951f09668a88c643dd0dd45a8f8b,"aeneas-func","ea338a0f-8beb-4070-92b6-aca6b4f4a000"
"7/18/2023, 11:05:17.658 PM",05cf9a0beed0ef21,AeneasFunction,True,0,"2161.3662",7b67e2d53bb90e3a02bfac716ca3c8a7,"aeneas-func","b8375802-2ea8-4019-9ae8-a8ad188192c8"
"7/18/2023, 11:04:14.275 PM",a9af7593544908ba,AeneasFunction,True,0,"2034.6951000000001",7ab9b55467bbb16633337a87e1bfa993,"aeneas-func","2a6265f4-0c8d-4371-adef-e94b28fc0e53"
"7/18/2023, 11:03:21.574 PM",647b02b76cded723,AeneasFunction,True,0,"2105.6912",0de4a3782e075a396d8e39cc7084b2a3,"aeneas-func","a3a2b5f5-698e-412a-b36c-0b401010a648"
"7/18/2023, 11:02:14.607 PM",abb67e94b7bfa1a3,AeneasFunction,True,0,"2093.5167",b429fd91b2756d3d5aae420510bac4b3,"aeneas-func","87b92032-401e-4690-ba8f-6d977357de04"
"7/18/2023, 11:01:23.686 PM",b9949eb717ef4264,AeneasFunction,True,0,"2076.9506",984a28f2a0cd2ab88ce2c298f4324435,"aeneas-func","460661f3-1db2-46f1-bb59-3a1ba15e331e"
"7/18/2023, 11:00:19.140 PM",77b78958d801df0c,AeneasFunction,True,0,"2106.7689",f8e9228e22e8878aad3a4533df27e715,"aeneas-func","4fe80da5-f61f-433e-9c24-24037ed4f083"
"7/18/2023, 10:59:13.962 PM",3e95e1e93efebe5b,AeneasFunction,True,0,"2129.8222",24a7fc9afb2c550ef38e5c0a05e46351,"aeneas-func","fca43ad5-e65a-4abf-ac82-a04f9ce40e60"
"7/18/2023, 10:58:22.494 PM",48ac7689e52459ec,AeneasFunction,True,0,"2031.1266",089685f07466905aa1d523f5e2983b0e,"aeneas-func","11e2e996-cbd7-4baa-96f1-e2d13f303fe0"
"7/18/2023, 10:57:15.167 PM",5f71539263e9f978,AeneasFunction,True,0,"2134.0576",ba9c097c0b2f2b5b87a901498210a709,"aeneas-func","a6da80fc-994a-4021-ab63-3ec44b039812"
"7/18/2023, 10:55:43.600 PM",034089a25e068af1,AeneasFunction,True,0,"2106.648",ac179ee0e5602c908ccb14f8eda51fa5,"aeneas-func","58814d3a-3d7e-4523-b2ed-bb6f19ae0325"
"7/18/2023, 10:55:18.502 PM",0247df14167a6340,AeneasFunction,True,0,"2040.1645",c5cf53129059391fdc79a09f9bd99465,"aeneas-func","97f47574-a585-4479-b9b2-5f463cb998d0"
"7/18/2023, 10:54:51.572 PM",c0a1a5a052349755,AeneasFunction,True,0,"2096.775",3280fab86b81dec5850e2e50ad9a5258,"aeneas-func","d0a82c0d-5275-4912-8512-b722463c8c74"
"7/18/2023, 10:54:11.709 PM",92f7493217306dd2,AeneasFunction,True,0,"2035.0181",5921bd5bfbd333b08afb0bbf1474bc26,"aeneas-func","55902743-7763-4876-a914-d308830d5f9d"
"7/18/2023, 10:53:47.872 PM",d2ed00217d3d347c,AeneasFunction,True,0,"2125.2781",fc51f100cf4ccb999d88b6e6e6e4ed92,"aeneas-func","9aee6b87-e622-42f5-9448-36f2f6a46e4e"
"7/18/2023, 10:53:20.701 PM",bc5f9a3bce32a2d3,AeneasFunction,True,0,"2129.5717",6322446f2be46c5c46b60fa5c51e7c0b,"aeneas-func","50c2425e-130e-4edc-8cfa-af646dec3500"
"7/18/2023, 10:52:42.501 PM",74d9f93ae6c32c5a,AeneasFunction,True,0,"2050.119",3efda6b22b3cd216829ac1e6b84213b7,"aeneas-func","8798405e-aa3f-4122-bdc0-091fee50dd67"
"7/18/2023, 10:52:15.155 PM",7ad71ea7c37b417b,AeneasFunction,True,0,"2122.0791",0086f53aba1b2b54d8156298dd6a5d7e,"aeneas-func","ec946535-feac-4141-a87c-34763d764cfb"
"7/18/2023, 10:51:48.905 PM",abae5663668172ac,AeneasFunction,True,0,"2123.3878",f4c4edd9836cda59315e89d75ec28185,"aeneas-func","38a3765d-cf88-42c2-8dd0-f74486bd5b26"
"7/18/2023, 10:51:22.250 PM",d8a5d1ee5c6092eb,AeneasFunction,True,0,"2093.1161",587cc0049e4470b8ab7c9873c143a8f4,"aeneas-func","1e3bda61-e93f-4038-9f38-b08e078c11a0"
"7/18/2023, 10:49:51.359 PM",1b4832e5b9c6e13d,AeneasFunction,True,0,"2463.2605000000003",0f60c7e07eb22ea98f13423d155e0bd9,"aeneas-func","cfd83031-520c-4ef3-975e-c5c1a5145e35"
"7/18/2023, 10:49:51.234 PM",6e780d6f37a15be4,AeneasFunction,True,0,"2256.413",c9d1e86d30d60f4165af72153d77fe62,"aeneas-func","e4729551-f035-4b06-9851-4182a03f29d4"
"7/18/2023, 10:49:39.070 PM",dde509da8424702a,AeneasFunction,True,0,"2043.2539000000002",e08c5fe1459ec9deffb491ed7fde9774,"aeneas-func","7c9226a7-1e9b-4cab-86d9-bb7acd41d519"
"7/18/2023, 10:49:27.667 PM",641994b66ea5dc22,AeneasFunction,True,0,"2003.98",b65c8d3f79fab928c80b7ce8f35a82d3,"aeneas-func","93beec92-d675-4341-9317-d5530fdc8074"
"7/18/2023, 10:49:13.984 PM",d13144a8a658a3f5,AeneasFunction,True,0,"2029.4965000000002",2ef84cc4e147e1f46f46345622a822bb,"aeneas-func","dc53f784-0db2-482f-be6e-f587fa2323cf"
"7/18/2023, 10:49:12.178 PM",41eb4b2b36bece55,AeneasFunction,True,0,"1992.5255000000002",25caf06415f13c78848bca190f9a50b8,"aeneas-func","81ebd21a-e204-4134-b3a0-f240827811ee"
"7/18/2023, 10:49:00.647 PM",2dff927692498d31,AeneasFunction,True,0,"2137.0636",359ef4cfb766087854d431ff9599e266,"aeneas-func","790730f9-291c-40b6-b88d-46e62f2aa47c"
"7/18/2023, 10:48:46.476 PM",1233fdbd9ef49061,AeneasFunction,True,0,"2096.6407",a17ff7d656b1e370f4e89dcde621e36e,"aeneas-func","9d9cb282-4614-4da5-96d6-5dcdb855c685"
"7/18/2023, 10:48:34.896 PM",76b4b1bb9b049151,AeneasFunction,True,0,"2290.7255",4a26ce61a10a8864e409225ae93a5b21,"aeneas-func","9ea62882-c3f7-4c85-ac68-91cfadf2096b"
"7/18/2023, 10:48:33.470 PM",6efd437b4ba648fa,AeneasFunction,True,0,"2121.4144",dd304dccd10f166c2a94535ffb1aa9aa,"aeneas-func","5ddfdfb1-545a-4192-acd2-9a5cb1412f88"
"7/18/2023, 10:47:29.494 PM",f6cb2b1cc5bed58f,AeneasFunction,True,0,"2196.056",5da2486ad021194227b0a5f049ef88b7,"aeneas-func","84c3dd89-1d74-44b0-9223-f6e6098b103d"
"7/18/2023, 10:47:28.974 PM",2c028bdaf1b8718c,AeneasFunction,True,0,"1224.7551",3e3e1769c26e67d3fae5afb35c3f272b,"aeneas-func","d6c5e8d8-97c8-44f7-b366-f5f175d0f888"
"7/18/2023, 10:47:17.449 PM",b3ed2a387256fd61,AeneasFunction,True,0,"2269.0121",9a0ffc0b4c1b9b56f28f03c77917ab10,"aeneas-func","c4d62e69-dea8-4954-8fbe-e34a7c852e3a"
"7/18/2023, 10:47:16.201 PM",668e4d8129e653fe,AeneasFunction,True,0,"2265.8431",1388e14f1a3b173abf9703f9a4f06dd1,"aeneas-func","1a85fbce-d14b-4ab3-b548-c59ff1e4e36e"
"7/18/2023, 10:47:15.426 PM",4e01c765860ec20c,AeneasFunction,True,0,"1662.6527",5f656feaae4ff738d20d2361d2fa4404,"aeneas-func","9b8837e0-2a39-440b-881c-c5b519591973"
"7/18/2023, 10:47:14.691 PM",fd541c6cffb0c923,AeneasFunction,True,0,"1869.092",948889de262312d3be48680290772009,"aeneas-func","d5835a72-157d-47dc-aca7-31d548bf36bc"
"7/18/2023, 10:47:03.912 PM",cd729a9969188d0e,AeneasFunction,True,0,"3497.5776",0bac0249aa5e73686ebbcd77c875ae69,"aeneas-func","87dab00d-5a47-42cc-ad43-ca18aee6c368"
"7/18/2023, 10:47:03.452 PM",050454108f93384a,AeneasFunction,True,0,"2315.9626000000003",0417324b92cd8273af964cb35e3a1925,"aeneas-func","2434b2b7-a22b-4203-b1e4-0342b4deec1e"
"7/18/2023, 10:47:02.929 PM",7bc43b6ad9de4d24,AeneasFunction,True,0,"1256.7439000000002",69812f64771dc827e9760839f6434b28,"aeneas-func","157bb7f6-093f-4383-923f-a38b30ecd935"
"7/18/2023, 10:47:02.415 PM",46409ad6054e0cab,AeneasFunction,True,0,"1321.4185",407305bf6faadfe30d993d5a6e3e5d88,"aeneas-func","8a735662-cbe9-46ad-82a7-df2f8d936b45"
"7/18/2023, 10:46:25.340 PM",4ba9c45957c6e172,AeneasFunction,True,0,"2668.1521000000002",7bbded0bb445a88a0dc8095f7b5fdadb,"aeneas-func","13559448-8efd-499a-9dd1-c0ea4c8d43b1"
"7/18/2023, 10:46:25.050 PM",b63d99d3718150b1,AeneasFunction,True,0,"2572.6801",319488cb14f05ea25b04bde5b91a1740,"aeneas-func","a58acc51-cf4a-4d04-b699-61aeb2d422ae"
"7/18/2023, 10:46:24.096 PM",56a6f401b4d22716,AeneasFunction,True,0,"1941.5995",4666056b1e265eb6512512d662adc251,"aeneas-func","eb40f753-2b7e-405d-89fe-5fffa978fb86"
"7/18/2023, 10:46:23.428 PM",b97e6905bae072b1,AeneasFunction,True,0,"1428.1948",00f8a5a26f9d0d7fbc9ed028571fc5ab,"aeneas-func","267c4385-2c3f-4c94-bb53-920f99cec815"
"7/18/2023, 10:46:22.873 PM",ebe27b889e499d57,AeneasFunction,True,0,"1361.453",52d788df96a6374030f7498aea02b9a9,"aeneas-func","e22adae9-44f9-4867-a1dd-46c6bc787e08"
"7/18/2023, 10:46:22.222 PM",41d01789a5846d45,AeneasFunction,True,0,"1525.0729000000001",0d01ceeb3c15e879533358e0e7fc7eca,"aeneas-func","2d36de03-0ffc-4548-85a9-b74f101a3d3c"
"7/18/2023, 10:46:11.657 PM",6f6422b0495fa539,AeneasFunction,True,0,"2364.9491000000003",e27b0dd36dc2f4264dcf9b15300b1e14,"aeneas-func","f4ed042a-2e5e-449e-b62c-863c12692148"
"7/18/2023, 10:46:10.580 PM",ce2ff71db6bb8ec9,AeneasFunction,True,0,"1958.3674",f7a377655d1174db8cf822ba6714e8de,"aeneas-func","2077af9c-1c2a-41f2-b1b3-55abc316b808"
"7/18/2023, 10:46:10.058 PM",9ab7845616cfd5bc,AeneasFunction,True,0,"1927.3975",53b2ebea60fe8adffe5592b93b89d84d,"aeneas-func","f6426fe6-b628-410e-bbcb-ad7ee706ae10"
"7/18/2023, 10:46:09.213 PM",3187686d9ba79da1,AeneasFunction,True,0,"2053.3356",2631f358fecbf01b66a60f119836b8c7,"aeneas-func","e6ded737-ddc1-4089-8d5d-6e4108a020ee"
"7/18/2023, 10:45:20.024 PM",16e3e012fc24c2b1,AeneasFunction,True,0,"896.7973000000001",d4d655931ca9b1625650c0be749cb535,"aeneas-func","25da64ee-17d2-459d-892c-11770c637f57"
"7/18/2023, 10:44:13.954 PM",4b069c76161942f0,AeneasFunction,True,0,"905.2397000000001",bec640dc5e80586cd145309041a39ab2,"aeneas-func","ec84cb03-8ec5-40f5-9bab-0dfc858bfa62"
"7/18/2023, 10:43:12.595 PM",340d0db5c7136dd8,AeneasFunction,True,0,"854.4968",af7f17a9545c5751b4604d8c9721eb28,"aeneas-func","cee8e452-53b4-494a-9455-41703ecbaf7f"
"7/18/2023, 10:42:19.809 PM",fd41faa26ee3a3bf,AeneasFunction,True,0,"994.2463",094a515a96eb44eb5cf9fbbad064d90f,"aeneas-func","4024be28-e472-4ee5-8abe-4c063951ae88"
"7/18/2023, 10:41:15.931 PM",8c2eed9909bd019f,AeneasFunction,True,0,"914.4758",04cfd0fbc1ad726fabf504cdd8d05f30,"aeneas-func","8d363be2-21d5-4d57-9da1-843bd4844cf0"
"7/18/2023, 10:40:13.295 PM",ad08f66b16861754,AeneasFunction,True,0,"887.5053",632eb6e8aca97b67245ab86a6ba11005,"aeneas-func","672b5632-f8b1-4b68-af7d-56dbaa9a75eb"
"7/18/2023, 10:39:20.371 PM",d575916ebd77f4fb,AeneasFunction,True,0,"897.8804",8f9b62da1902b6953b924af8554a5f1a,"aeneas-func","2aad0360-c937-4323-8b67-3980977f3317"
"7/18/2023, 10:38:16.849 PM",ec136b90eb2deb4c,AeneasFunction,True,0,"885.214",e401ab7f2160bcdaec326799307c292e,"aeneas-func","4a765105-ea47-4c44-bacb-b6c8015421f1"
"7/18/2023, 10:37:14.264 PM",1d4f49cf6f45d3de,AeneasFunction,True,0,"888.1481",7f1cff862431a32df9e55963f708eaa6,"aeneas-func","943046d9-4ad0-4466-836d-c984d57927d2"
"7/18/2023, 10:36:22.089 PM",47260d96212eca3b,AeneasFunction,True,0,"869.1476",62891f2b253f4b4098c486c80c3bd85e,"aeneas-func","3d0eaadd-9f73-48b2-ad17-87b302146c1c"
"7/18/2023, 10:33:11.455 PM",ada17cdaa94be304,AeneasFunction,True,0,"884.6805",7d3b5f4185de84358e8317d12210517f,"aeneas-func","36608f70-b767-42b0-9d4a-88779733672e"
"7/18/2023, 10:32:46.809 PM",38808a5b05ff3c5d,AeneasFunction,True,0,"888.8358000000001",df32536c512ed838b8300ffe60459e96,"aeneas-func","6f9cb2c1-f7b0-4f25-9d34-61df017a0fa2"
"7/18/2023, 10:32:20.213 PM",920e1b2bbaa4f12b,AeneasFunction,True,0,"873.0443",b3c00b000d1f06a1c73934a0b41deecd,"aeneas-func","9d9219ff-acdc-470c-a845-0268118be328"
"7/18/2023, 10:31:44.113 PM",ad44b2976fb819e8,AeneasFunction,True,0,"871.9699",8851444b33fb25b9458a263256d83597,"aeneas-func","e8b73c4c-74d8-49c8-ad86-39e401d44620"
"7/18/2023, 10:31:17.143 PM",90860b1431de9eb5,AeneasFunction,True,0,"899.5388",73ec965a30bf4f737cc7880912f7b1af,"aeneas-func","445c7de6-9b97-4c62-a225-842c827929ab"
"7/18/2023, 10:30:51.091 PM",8048a828895d720a,AeneasFunction,True,0,"866.9209000000001",bf4170667d3c6470032b4bd3ce2c27b7,"aeneas-func","7208b8ab-7d94-4086-ba9d-d651960b50e8"
"7/18/2023, 10:30:14.558 PM",12bbfd1461c80215,AeneasFunction,True,0,"848.7076000000001",f58622388117221daeac7203348f8b52,"aeneas-func","12b918c3-1056-4126-b17e-581ec58d0980"
"7/18/2023, 10:29:49.785 PM",493a8bc1bd4960eb,AeneasFunction,True,0,"899.9529",1abdded2c278eb0511297878a052ac4a,"aeneas-func","352440bc-407f-406d-96c1-180f159c1f61"
"7/18/2023, 10:29:10.825 PM",fde225e385cd90a1,AeneasFunction,True,0,"891.5367",784136df3bfa98865c5fff6bf4bd7213,"aeneas-func","39fc873b-70f5-464b-9c78-b3d54171ddca"
"7/18/2023, 10:28:46.640 PM",af59ce5b0fde94b5,AeneasFunction,True,0,"833.5996",5ff2fa20f6666f31c8eba61f1bf8d036,"aeneas-func","a9e09b71-bb42-491b-a581-d71f25ebb76f"
"7/18/2023, 10:27:42.599 PM",5eb2da522c7cd863,AeneasFunction,True,0,"910.8066",0052cb97f2a8eac0b5b1e1aee40b83ca,"aeneas-func","7f3ca9b0-bfdd-4292-9427-e1905c1d932c"
