PLAN 1, FREQ 1 sec, 500kb file

Twin Patch received
     {'$version': 5, 'Active': True, 'FileName': 'p001.mp3', 'IntervalSec': 1, 'UploadTarget': 10}
Total calls confirmed: 4
COMPRESSION END: 2023-07-18 20:27:15.767625
UPLOAD START: 2023-07-18 20:27:16.774073
UPLOAD COMPLETED: 2023-07-18 20:27:23.565238
COMPRESSION START: 2023-07-18 20:27:23.565398
COMPRESSION END: 2023-07-18 20:27:30.527005
UPLOAD START: 2023-07-18 20:27:31.774219
UPLOAD COMPLETED: 2023-07-18 20:27:39.731119
COMPRESSION START: 2023-07-18 20:27:39.731299
COMPRESSION END: 2023-07-18 20:27:46.693103
UPLOAD START: 2023-07-18 20:27:46.773006
UPLOAD COMPLETED: 2023-07-18 20:27:54.482090
COMPRESSION START: 2023-07-18 20:27:54.482260
COMPRESSION END: 2023-07-18 20:28:01.503749
UPLOAD START: 2023-07-18 20:28:01.773218
UPLOAD COMPLETED: 2023-07-18 20:28:09.413162
COMPRESSION START: 2023-07-18 20:28:09.413322
COMPRESSION END: 2023-07-18 20:28:16.403602
UPLOAD START: 2023-07-18 20:28:16.773313
UPLOAD COMPLETED: 2023-07-18 20:28:24.243240
COMPRESSION START: 2023-07-18 20:28:24.243411
COMPRESSION END: 2023-07-18 20:28:31.265504
UPLOAD START: 2023-07-18 20:28:31.773450
UPLOAD COMPLETED: 2023-07-18 20:28:39.044779

PLAN 1, FREQ 10 sec, 50mb file

Twin Patch received
     {'$version': 19, 'Active': True, 'FileName': 'p003.mp3', 'IntervalSec': 10, 'UploadTarget': 10}
Total calls confirmed: 18
Start job
COMPRESSION START: 2023-07-18 20:31:19.193299
COMPRESSION END: 2023-07-18 20:31:26.212141
UPLOAD START: 2023-07-18 20:31:27.774536
UPLOAD COMPLETED: 2023-07-18 20:31:45.365752
COMPRESSION START: 2023-07-18 20:31:45.365904
COMPRESSION END: 2023-07-18 20:31:52.353064
UPLOAD START: 2023-07-18 20:31:57.778375
UPLOAD COMPLETED: 2023-07-18 20:32:06.824492
COMPRESSION START: 2023-07-18 20:32:06.825126
COMPRESSION END: 2023-07-18 20:32:13.864188
UPLOAD START: 2023-07-18 20:32:17.776883
UPLOAD COMPLETED: 2023-07-18 20:32:24.817906
COMPRESSION START: 2023-07-18 20:32:24.818416
COMPRESSION END: 2023-07-18 20:32:31.835727
UPLOAD START: 2023-07-18 20:32:37.778933
UPLOAD COMPLETED: 2023-07-18 20:32:48.220018
COMPRESSION START: 2023-07-18 20:32:48.220176
COMPRESSION END: 2023-07-18 20:32:55.254965
UPLOAD START: 2023-07-18 20:32:57.775485
UPLOAD COMPLETED: 2023-07-18 20:33:03.455175
COMPRESSION START: 2023-07-18 20:33:03.455309
COMPRESSION END: 2023-07-18 20:33:10.481347
UPLOAD START: 2023-07-18 20:33:17.780278
UPLOAD COMPLETED: 2023-07-18 20:33:21.958885
COMPRESSION START: 2023-07-18 20:33:21.958999
COMPRESSION END: 2023-07-18 20:33:28.981511
UPLOAD START: 2023-07-18 20:33:37.779394
UPLOAD COMPLETED: 2023-07-18 20:33:42.558042
COMPRESSION START: 2023-07-18 20:33:42.558602
COMPRESSION END: 2023-07-18 20:33:49.602198
UPLOAD START: 2023-07-18 20:33:57.781147
UPLOAD COMPLETED: 2023-07-18 20:34:04.724151
COMPRESSION START: 2023-07-18 20:34:04.724264
COMPRESSION END: 2023-07-18 20:34:11.821196
UPLOAD START: 2023-07-18 20:34:17.778914
UPLOAD COMPLETED: 2023-07-18 20:34:24.902814
COMPRESSION START: 2023-07-18 20:34:24.902959
COMPRESSION END: 2023-07-18 20:34:31.942744
UPLOAD START: 2023-07-18 20:34:37.778819
UPLOAD COMPLETED: 2023-07-18 20:34:45.121397

PLAN 1, FREQ 30 sec, 50mb file

Twin Patch received
     {'$version': 20, 'Active': True, 'FileName': 'p003.mp3', 'IntervalSec': 30, 'UploadTarget': 10}
Total calls confirmed: 19
Start job
COMPRESSION START: 2023-07-18 20:35:35.160469
COMPRESSION END: 2023-07-18 20:35:42.147404
UPLOAD START: 2023-07-18 20:36:07.794073
UPLOAD COMPLETED: 2023-07-18 20:36:14.362219
COMPRESSION START: 2023-07-18 20:36:14.362392
COMPRESSION END: 2023-07-18 20:36:21.339197
UPLOAD START: 2023-07-18 20:36:37.780147
UPLOAD COMPLETED: 2023-07-18 20:36:44.258414
COMPRESSION START: 2023-07-18 20:36:44.258570
COMPRESSION END: 2023-07-18 20:36:51.289581
UPLOAD START: 2023-07-18 20:37:07.779467
UPLOAD COMPLETED: 2023-07-18 20:37:18.531717
COMPRESSION START: 2023-07-18 20:37:18.531874
COMPRESSION END: 2023-07-18 20:37:25.533513
UPLOAD START: 2023-07-18 20:37:37.785231
UPLOAD COMPLETED: 2023-07-18 20:37:47.718487
COMPRESSION START: 2023-07-18 20:37:47.718645
COMPRESSION END: 2023-07-18 20:37:54.665558
UPLOAD START: 2023-07-18 20:38:07.779867
UPLOAD COMPLETED: 2023-07-18 20:38:17.513418
COMPRESSION START: 2023-07-18 20:38:17.513580
COMPRESSION END: 2023-07-18 20:38:24.520457
UPLOAD START: 2023-07-18 20:38:37.786261
UPLOAD COMPLETED: 2023-07-18 20:39:21.505688
COMPRESSION START: 2023-07-18 20:39:21.505771
COMPRESSION END: 2023-07-18 20:39:28.441441
UPLOAD START: 2023-07-18 20:39:37.779679
UPLOAD COMPLETED: 2023-07-18 20:39:42.731634
COMPRESSION START: 2023-07-18 20:39:42.731795
COMPRESSION END: 2023-07-18 20:39:50.455835
UPLOAD START: 2023-07-18 20:40:07.790291
UPLOAD COMPLETED: 2023-07-18 20:40:15.991730
COMPRESSION START: 2023-07-18 20:40:15.991889
COMPRESSION END: 2023-07-18 20:40:22.938831
UPLOAD START: 2023-07-18 20:40:37.787814
UPLOAD COMPLETED: 2023-07-18 20:40:45.052114
COMPRESSION START: 2023-07-18 20:40:45.052271
COMPRESSION END: 2023-07-18 20:40:52.004739
UPLOAD START: 2023-07-18 20:41:07.788757
UPLOAD COMPLETED: 2023-07-18 20:41:15.153869

PLAN 1, FREQ 60 sec, 50mb file

Twin Patch received
     {'$version': 21, 'Active': True, 'FileName': 'p003.mp3', 'IntervalSec': 60, 'UploadTarget': 10}
Total calls confirmed: 20
Start job
COMPRESSION START: 2023-07-18 20:42:05.207756
COMPRESSION END: 2023-07-18 20:42:12.191885
UPLOAD START: 2023-07-18 20:43:07.828573
UPLOAD COMPLETED: 2023-07-18 20:43:15.142262
COMPRESSION START: 2023-07-18 20:43:15.142421
COMPRESSION END: 2023-07-18 20:43:22.143783
UPLOAD START: 2023-07-18 20:44:07.818625
UPLOAD COMPLETED: 2023-07-18 20:44:13.222425
COMPRESSION START: 2023-07-18 20:44:13.222537
COMPRESSION END: 2023-07-18 20:44:20.233129
UPLOAD START: 2023-07-18 20:45:07.790188
UPLOAD COMPLETED: 2023-07-18 20:45:11.341166
COMPRESSION START: 2023-07-18 20:45:11.341283
COMPRESSION END: 2023-07-18 20:45:18.302518
UPLOAD START: 2023-07-18 20:46:07.822440
UPLOAD COMPLETED: 2023-07-18 20:46:15.394504
COMPRESSION START: 2023-07-18 20:46:15.394617
COMPRESSION END: 2023-07-18 20:46:22.474345
UPLOAD START: 2023-07-18 20:47:07.818282
UPLOAD COMPLETED: 2023-07-18 20:47:18.554304
COMPRESSION START: 2023-07-18 20:47:18.554876
COMPRESSION END: 2023-07-18 20:47:25.520137
UPLOAD START: 2023-07-18 20:48:07.804108
UPLOAD COMPLETED: 2023-07-18 20:48:18.041818
COMPRESSION START: 2023-07-18 20:48:18.042376
COMPRESSION END: 2023-07-18 20:48:25.056486
UPLOAD START: 2023-07-18 20:49:07.815688
UPLOAD COMPLETED: 2023-07-18 20:49:15.171162
COMPRESSION START: 2023-07-18 20:49:15.171308
COMPRESSION END: 2023-07-18 20:49:22.163208
UPLOAD START: 2023-07-18 20:50:07.780137
UPLOAD COMPLETED: 2023-07-18 20:50:12.400666
COMPRESSION START: 2023-07-18 20:50:12.400783
COMPRESSION END: 2023-07-18 20:50:19.848587
UPLOAD START: 2023-07-18 20:51:07.820899
UPLOAD COMPLETED: 2023-07-18 20:51:11.845131
COMPRESSION START: 2023-07-18 20:51:11.845240
COMPRESSION END: 2023-07-18 20:51:19.230439
UPLOAD START: 2023-07-18 20:52:07.784120
UPLOAD COMPLETED: 2023-07-18 20:52:13.243026


PLAN 2, FREQ 1 sec, 500kb file

Twin Patch received
     {'$version': 23, 'Active': True, 'FileName': 'p001.mp3', 'IntervalSec': 1, 'UploadTarget': 10}
Total calls confirmed: 22
Start job
COMPRESSION START: 2023-07-18 21:06:08.206554
COMPRESSION END: 2023-07-18 21:06:08.335225
UPLOAD START: 2023-07-18 21:06:08.773379
UPLOAD COMPLETED: 2023-07-18 21:06:09.070050
COMPRESSION START: 2023-07-18 21:06:09.070195
COMPRESSION END: 2023-07-18 21:06:09.162932
UPLOAD START: 2023-07-18 21:06:09.773546
UPLOAD COMPLETED: 2023-07-18 21:06:09.980018
COMPRESSION START: 2023-07-18 21:06:09.980164
COMPRESSION END: 2023-07-18 21:06:10.072633
UPLOAD START: 2023-07-18 21:06:10.773670
UPLOAD COMPLETED: 2023-07-18 21:06:10.985146
COMPRESSION START: 2023-07-18 21:06:10.985291
COMPRESSION END: 2023-07-18 21:06:11.080233
UPLOAD START: 2023-07-18 21:06:11.773672
UPLOAD COMPLETED: 2023-07-18 21:06:12.015071
COMPRESSION START: 2023-07-18 21:06:12.015206
COMPRESSION END: 2023-07-18 21:06:12.108230
UPLOAD START: 2023-07-18 21:06:12.773639
UPLOAD COMPLETED: 2023-07-18 21:06:12.983254
COMPRESSION START: 2023-07-18 21:06:12.983399
COMPRESSION END: 2023-07-18 21:06:13.098588
UPLOAD START: 2023-07-18 21:06:13.773616
UPLOAD COMPLETED: 2023-07-18 21:06:13.977914
COMPRESSION START: 2023-07-18 21:06:13.978035
COMPRESSION END: 2023-07-18 21:06:14.095161
UPLOAD START: 2023-07-18 21:06:14.773608
UPLOAD COMPLETED: 2023-07-18 21:06:14.977862
COMPRESSION START: 2023-07-18 21:06:14.978008
COMPRESSION END: 2023-07-18 21:06:15.091757
UPLOAD START: 2023-07-18 21:06:15.773618
UPLOAD COMPLETED: 2023-07-18 21:06:15.976903
COMPRESSION START: 2023-07-18 21:06:15.977033
COMPRESSION END: 2023-07-18 21:06:16.083456
UPLOAD START: 2023-07-18 21:06:16.773628
UPLOAD COMPLETED: 2023-07-18 21:06:16.979525
COMPRESSION START: 2023-07-18 21:06:16.979669
COMPRESSION END: 2023-07-18 21:06:17.091433
UPLOAD START: 2023-07-18 21:06:17.773654
UPLOAD COMPLETED: 2023-07-18 21:06:18.005953


PLAN 2, FREQ 3 sec, 500kb file

Twin Patch received
     {'$version': 24, 'Active': True, 'FileName': 'p001.mp3', 'IntervalSec': 3, 'UploadTarget': 10}
Total calls confirmed: 23
Start job
COMPRESSION START: 2023-07-18 21:07:28.076909
COMPRESSION END: 2023-07-18 21:07:28.195627
UPLOAD START: 2023-07-18 21:07:28.773520
UPLOAD COMPLETED: 2023-07-18 21:07:29.078694
COMPRESSION START: 2023-07-18 21:07:29.078839
COMPRESSION END: 2023-07-18 21:07:29.198698
UPLOAD START: 2023-07-18 21:07:31.775599
UPLOAD COMPLETED: 2023-07-18 21:07:32.080081
COMPRESSION START: 2023-07-18 21:07:32.080229
COMPRESSION END: 2023-07-18 21:07:32.185991
UPLOAD START: 2023-07-18 21:07:34.775558
UPLOAD COMPLETED: 2023-07-18 21:07:35.072291
COMPRESSION START: 2023-07-18 21:07:35.072441
COMPRESSION END: 2023-07-18 21:07:35.177978
UPLOAD START: 2023-07-18 21:07:37.774114
UPLOAD COMPLETED: 2023-07-18 21:07:38.071096
COMPRESSION START: 2023-07-18 21:07:38.071228
COMPRESSION END: 2023-07-18 21:07:38.160285
UPLOAD START: 2023-07-18 21:07:40.775595
UPLOAD COMPLETED: 2023-07-18 21:07:41.093229
COMPRESSION START: 2023-07-18 21:07:41.093376
COMPRESSION END: 2023-07-18 21:07:41.217246
UPLOAD START: 2023-07-18 21:07:43.775536
UPLOAD COMPLETED: 2023-07-18 21:07:44.100964
COMPRESSION START: 2023-07-18 21:07:44.101108
COMPRESSION END: 2023-07-18 21:07:44.221987
UPLOAD START: 2023-07-18 21:07:46.775538
UPLOAD COMPLETED: 2023-07-18 21:07:47.120797
COMPRESSION START: 2023-07-18 21:07:47.120982
COMPRESSION END: 2023-07-18 21:07:47.231788
UPLOAD START: 2023-07-18 21:07:49.775532
UPLOAD COMPLETED: 2023-07-18 21:07:50.135576
COMPRESSION START: 2023-07-18 21:07:50.135719
COMPRESSION END: 2023-07-18 21:07:50.249324
UPLOAD START: 2023-07-18 21:07:52.775505
UPLOAD COMPLETED: 2023-07-18 21:07:53.078847
COMPRESSION START: 2023-07-18 21:07:53.078993
COMPRESSION END: 2023-07-18 21:07:53.190443
UPLOAD START: 2023-07-18 21:07:55.775569
UPLOAD COMPLETED: 2023-07-18 21:07:56.078165


PLAN 2, FREQ 10 sec, 500kb file

Twin Patch received
     {'$version': 25, 'Active': True, 'FileName': 'p001.mp3', 'IntervalSec': 10, 'UploadTarget': 10}
Total calls confirmed: 24
Start job
COMPRESSION START: 2023-07-18 21:08:56.119750
COMPRESSION END: 2023-07-18 21:08:56.247357
UPLOAD START: 2023-07-18 21:08:57.774526
UPLOAD COMPLETED: 2023-07-18 21:08:58.077697
COMPRESSION START: 2023-07-18 21:08:58.077845
COMPRESSION END: 2023-07-18 21:08:58.200587
UPLOAD START: 2023-07-18 21:09:07.782542
UPLOAD COMPLETED: 2023-07-18 21:09:08.085155
COMPRESSION START: 2023-07-18 21:09:08.085287
COMPRESSION END: 2023-07-18 21:09:08.176475
UPLOAD START: 2023-07-18 21:09:17.782577
UPLOAD COMPLETED: 2023-07-18 21:09:18.108052
COMPRESSION START: 2023-07-18 21:09:18.108198
COMPRESSION END: 2023-07-18 21:09:18.233752
UPLOAD START: 2023-07-18 21:09:27.782515
UPLOAD COMPLETED: 2023-07-18 21:09:28.085356
COMPRESSION START: 2023-07-18 21:09:28.085499
COMPRESSION END: 2023-07-18 21:09:28.202073
UPLOAD START: 2023-07-18 21:09:37.782544
UPLOAD COMPLETED: 2023-07-18 21:09:38.086297
COMPRESSION START: 2023-07-18 21:09:38.086443
COMPRESSION END: 2023-07-18 21:09:38.195369
UPLOAD START: 2023-07-18 21:09:47.782565
UPLOAD COMPLETED: 2023-07-18 21:09:48.084789
COMPRESSION START: 2023-07-18 21:09:48.084935
COMPRESSION END: 2023-07-18 21:09:48.204224
UPLOAD START: 2023-07-18 21:09:57.782538
UPLOAD COMPLETED: 2023-07-18 21:09:58.084278
COMPRESSION START: 2023-07-18 21:09:58.084423
COMPRESSION END: 2023-07-18 21:09:58.182590
UPLOAD START: 2023-07-18 21:10:07.782568
UPLOAD COMPLETED: 2023-07-18 21:10:08.086905
COMPRESSION START: 2023-07-18 21:10:08.087090
COMPRESSION END: 2023-07-18 21:10:08.188937
UPLOAD START: 2023-07-18 21:10:17.782572
UPLOAD COMPLETED: 2023-07-18 21:10:18.086180
COMPRESSION START: 2023-07-18 21:10:18.086327
COMPRESSION END: 2023-07-18 21:10:18.207670
UPLOAD START: 2023-07-18 21:10:27.779441
UPLOAD COMPLETED: 2023-07-18 21:10:28.085072

PLAN 2, FREQ 30 sec, 500kb file

Twin Patch received
     {'$version': 26, 'Active': True, 'FileName': 'p001.mp3', 'IntervalSec': 30, 'UploadTarget': 10}
Total calls confirmed: 25
Start job
COMPRESSION START: 2023-07-18 21:11:08.120348
COMPRESSION END: 2023-07-18 21:11:08.245421
UPLOAD START: 2023-07-18 21:11:37.774198
UPLOAD COMPLETED: 2023-07-18 21:11:38.079091
COMPRESSION START: 2023-07-18 21:11:38.079239
COMPRESSION END: 2023-07-18 21:11:38.189692
UPLOAD START: 2023-07-18 21:12:07.802566
UPLOAD COMPLETED: 2023-07-18 21:12:08.106210
COMPRESSION START: 2023-07-18 21:12:08.106358
COMPRESSION END: 2023-07-18 21:12:08.215598
UPLOAD START: 2023-07-18 21:12:37.802547
UPLOAD COMPLETED: 2023-07-18 21:12:38.106199
COMPRESSION START: 2023-07-18 21:12:38.106345
COMPRESSION END: 2023-07-18 21:12:38.201286
UPLOAD START: 2023-07-18 21:13:07.779577
UPLOAD COMPLETED: 2023-07-18 21:13:08.083946
COMPRESSION START: 2023-07-18 21:13:08.084178
COMPRESSION END: 2023-07-18 21:13:08.192170
UPLOAD START: 2023-07-18 21:13:37.779657
UPLOAD COMPLETED: 2023-07-18 21:13:38.083410
COMPRESSION START: 2023-07-18 21:13:38.083556
COMPRESSION END: 2023-07-18 21:13:38.198635
UPLOAD START: 2023-07-18 21:14:07.779915
UPLOAD COMPLETED: 2023-07-18 21:14:08.084854
COMPRESSION START: 2023-07-18 21:14:08.085000
COMPRESSION END: 2023-07-18 21:14:08.194496
UPLOAD START: 2023-07-18 21:14:37.779811
UPLOAD COMPLETED: 2023-07-18 21:14:38.083754
COMPRESSION START: 2023-07-18 21:14:38.083901
COMPRESSION END: 2023-07-18 21:14:38.203424
UPLOAD START: 2023-07-18 21:15:07.802546
UPLOAD COMPLETED: 2023-07-18 21:15:08.108155
COMPRESSION START: 2023-07-18 21:15:08.108302
COMPRESSION END: 2023-07-18 21:15:08.223457
UPLOAD START: 2023-07-18 21:15:37.802522
UPLOAD COMPLETED: 2023-07-18 21:15:38.109747
COMPRESSION START: 2023-07-18 21:15:38.109895
COMPRESSION END: 2023-07-18 21:15:38.229137
UPLOAD START: 2023-07-18 21:16:07.802512
UPLOAD COMPLETED: 2023-07-18 21:16:08.123242

PLAN 2, FREQ 60 sec, 500kb file

Twin Patch received
     {'$version': 27, 'Active': True, 'FileName': 'p001.mp3', 'IntervalSec': 60, 'UploadTarget': 10}
Total calls confirmed: 26
Start job
COMPRESSION START: 2023-07-18 21:17:38.211986
COMPRESSION END: 2023-07-18 21:17:38.327613
UPLOAD START: 2023-07-18 21:18:07.802419
UPLOAD COMPLETED: 2023-07-18 21:18:08.115728
COMPRESSION START: 2023-07-18 21:18:08.115876
COMPRESSION END: 2023-07-18 21:18:08.232070
UPLOAD START: 2023-07-18 21:19:07.832533
UPLOAD COMPLETED: 2023-07-18 21:19:08.144823
COMPRESSION START: 2023-07-18 21:19:08.144967
COMPRESSION END: 2023-07-18 21:19:08.260723
UPLOAD START: 2023-07-18 21:20:07.780301
UPLOAD COMPLETED: 2023-07-18 21:20:08.092878
COMPRESSION START: 2023-07-18 21:20:08.093026
COMPRESSION END: 2023-07-18 21:20:08.197243
UPLOAD START: 2023-07-18 21:21:07.832571
UPLOAD COMPLETED: 2023-07-18 21:21:08.148124
COMPRESSION START: 2023-07-18 21:21:08.148258
COMPRESSION END: 2023-07-18 21:21:08.252400
UPLOAD START: 2023-07-18 21:22:07.784167
UPLOAD COMPLETED: 2023-07-18 21:22:08.095195
COMPRESSION START: 2023-07-18 21:22:08.095340
COMPRESSION END: 2023-07-18 21:22:08.217255
UPLOAD START: 2023-07-18 21:23:07.779924
UPLOAD COMPLETED: 2023-07-18 21:23:08.092155
COMPRESSION START: 2023-07-18 21:23:08.092277
COMPRESSION END: 2023-07-18 21:23:08.193642
UPLOAD START: 2023-07-18 21:24:07.780189
UPLOAD COMPLETED: 2023-07-18 21:24:08.091917
COMPRESSION START: 2023-07-18 21:24:08.092064
COMPRESSION END: 2023-07-18 21:24:08.210714
UPLOAD START: 2023-07-18 21:25:07.832551
UPLOAD COMPLETED: 2023-07-18 21:25:08.143358
COMPRESSION START: 2023-07-18 21:25:08.143507
COMPRESSION END: 2023-07-18 21:25:08.258434
UPLOAD START: 2023-07-18 21:26:07.815267
UPLOAD COMPLETED: 2023-07-18 21:26:08.129092
COMPRESSION START: 2023-07-18 21:26:08.129238
COMPRESSION END: 2023-07-18 21:26:08.243731
UPLOAD START: 2023-07-18 21:27:07.779561
UPLOAD COMPLETED: 2023-07-18 21:27:08.076743

PLAN 2, FREQ 1 sec, 5mb file

Twin Patch received
     {'$version': 28, 'Active': True, 'FileName': 'p002.mp3', 'IntervalSec': 1, 'UploadTarget': 10}
Total calls confirmed: 27
Start job
COMPRESSION START: 2023-07-18 21:28:58.183764
COMPRESSION END: 2023-07-18 21:28:58.885980
UPLOAD START: 2023-07-18 21:28:59.773867
UPLOAD COMPLETED: 2023-07-18 21:29:01.085221
COMPRESSION START: 2023-07-18 21:29:01.085343
COMPRESSION END: 2023-07-18 21:29:01.792593
UPLOAD START: 2023-07-18 21:29:02.773957
UPLOAD COMPLETED: 2023-07-18 21:29:04.078656
COMPRESSION START: 2023-07-18 21:29:04.078786
COMPRESSION END: 2023-07-18 21:29:04.768760
UPLOAD START: 2023-07-18 21:29:04.772978
UPLOAD COMPLETED: 2023-07-18 21:29:05.996579
COMPRESSION START: 2023-07-18 21:29:05.996714
COMPRESSION END: 2023-07-18 21:29:06.698578
UPLOAD START: 2023-07-18 21:29:06.773004
UPLOAD COMPLETED: 2023-07-18 21:29:07.996075
COMPRESSION START: 2023-07-18 21:29:07.996513
COMPRESSION END: 2023-07-18 21:29:08.707240
UPLOAD START: 2023-07-18 21:29:08.772992
UPLOAD COMPLETED: 2023-07-18 21:29:09.933179
COMPRESSION START: 2023-07-18 21:29:09.933448
COMPRESSION END: 2023-07-18 21:29:10.591277
UPLOAD START: 2023-07-18 21:29:10.773111
UPLOAD COMPLETED: 2023-07-18 21:29:11.877761
COMPRESSION START: 2023-07-18 21:29:11.878241
COMPRESSION END: 2023-07-18 21:29:12.581159
UPLOAD START: 2023-07-18 21:29:12.773122
UPLOAD COMPLETED: 2023-07-18 21:29:13.829168
COMPRESSION START: 2023-07-18 21:29:13.829591
COMPRESSION END: 2023-07-18 21:29:14.516775
UPLOAD START: 2023-07-18 21:29:14.773196
UPLOAD COMPLETED: 2023-07-18 21:29:15.758713
COMPRESSION START: 2023-07-18 21:29:15.759138
COMPRESSION END: 2023-07-18 21:29:16.454526
UPLOAD START: 2023-07-18 21:29:16.773252
UPLOAD COMPLETED: 2023-07-18 21:29:17.873519
COMPRESSION START: 2023-07-18 21:29:17.873664
COMPRESSION END: 2023-07-18 21:29:18.576242
UPLOAD START: 2023-07-18 21:29:18.773123
UPLOAD COMPLETED: 2023-07-18 21:29:19.777343

PLAN 2, FREQ 3 sec, 5mb file

Twin Patch received
     {'$version': 29, 'Active': True, 'FileName': 'p002.mp3', 'IntervalSec': 3, 'UploadTarget': 10}
Total calls confirmed: 28
Start job
COMPRESSION START: 2023-07-18 21:30:09.820457
COMPRESSION END: 2023-07-18 21:30:10.537781
UPLOAD START: 2023-07-18 21:30:10.773165
UPLOAD COMPLETED: 2023-07-18 21:30:11.734570
COMPRESSION START: 2023-07-18 21:30:11.734682
COMPRESSION END: 2023-07-18 21:30:12.443071
UPLOAD START: 2023-07-18 21:30:13.774308
UPLOAD COMPLETED: 2023-07-18 21:30:14.739695
COMPRESSION START: 2023-07-18 21:30:14.739827
COMPRESSION END: 2023-07-18 21:30:15.452060
UPLOAD START: 2023-07-18 21:30:16.774297
UPLOAD COMPLETED: 2023-07-18 21:30:17.688565
COMPRESSION START: 2023-07-18 21:30:17.688697
COMPRESSION END: 2023-07-18 21:30:18.383676
UPLOAD START: 2023-07-18 21:30:19.774084
UPLOAD COMPLETED: 2023-07-18 21:30:20.720630
COMPRESSION START: 2023-07-18 21:30:20.720779
COMPRESSION END: 2023-07-18 21:30:21.430808
UPLOAD START: 2023-07-18 21:30:22.774335
UPLOAD COMPLETED: 2023-07-18 21:30:23.719653
COMPRESSION START: 2023-07-18 21:30:23.719785
COMPRESSION END: 2023-07-18 21:30:24.406487
UPLOAD START: 2023-07-18 21:30:25.774354
UPLOAD COMPLETED: 2023-07-18 21:30:26.747557
COMPRESSION START: 2023-07-18 21:30:26.747708
COMPRESSION END: 2023-07-18 21:30:27.474405
UPLOAD START: 2023-07-18 21:30:28.774293
UPLOAD COMPLETED: 2023-07-18 21:30:29.717591
COMPRESSION START: 2023-07-18 21:30:29.717736
COMPRESSION END: 2023-07-18 21:30:30.426434
UPLOAD START: 2023-07-18 21:30:31.774172
UPLOAD COMPLETED: 2023-07-18 21:30:32.730964
COMPRESSION START: 2023-07-18 21:30:32.731095
COMPRESSION END: 2023-07-18 21:30:33.439304
UPLOAD START: 2023-07-18 21:30:34.774312
UPLOAD COMPLETED: 2023-07-18 21:30:35.675801
COMPRESSION START: 2023-07-18 21:30:35.675949
COMPRESSION END: 2023-07-18 21:30:36.392450
UPLOAD START: 2023-07-18 21:30:37.774382
UPLOAD COMPLETED: 2023-07-18 21:30:38.681512

PLAN 2, FREQ 10 sec, 5mb file

Twin Patch received
     {'$version': 30, 'Active': True, 'FileName': 'p002.mp3', 'IntervalSec': 10, 'UploadTarget': 10}
Total calls confirmed: 29
Start job
COMPRESSION START: 2023-07-18 21:31:38.731039
COMPRESSION END: 2023-07-18 21:31:39.450658
UPLOAD START: 2023-07-18 21:31:47.781306
UPLOAD COMPLETED: 2023-07-18 21:32:24.497448
COMPRESSION START: 2023-07-18 21:32:24.497784
COMPRESSION END: 2023-07-18 21:32:25.210059
UPLOAD START: 2023-07-18 21:32:27.775545
UPLOAD COMPLETED: 2023-07-18 21:32:28.430058
COMPRESSION START: 2023-07-18 21:32:28.430374
COMPRESSION END: 2023-07-18 21:32:29.133352
UPLOAD START: 2023-07-18 21:32:37.781621
UPLOAD COMPLETED: 2023-07-18 21:32:38.488770
COMPRESSION START: 2023-07-18 21:32:38.488857
COMPRESSION END: 2023-07-18 21:32:39.191629
UPLOAD START: 2023-07-18 21:32:47.780089
UPLOAD COMPLETED: 2023-07-18 21:32:48.479188
COMPRESSION START: 2023-07-18 21:32:48.479275
COMPRESSION END: 2023-07-18 21:32:49.173841
UPLOAD START: 2023-07-18 21:32:57.781576
UPLOAD COMPLETED: 2023-07-18 21:32:58.462386
COMPRESSION START: 2023-07-18 21:32:58.462471
COMPRESSION END: 2023-07-18 21:32:59.156159
UPLOAD START: 2023-07-18 21:33:07.781605
UPLOAD COMPLETED: 2023-07-18 21:33:08.438116
COMPRESSION START: 2023-07-18 21:33:08.438200
COMPRESSION END: 2023-07-18 21:33:09.133687
UPLOAD START: 2023-07-18 21:33:17.781625
UPLOAD COMPLETED: 2023-07-18 21:33:18.448460
COMPRESSION START: 2023-07-18 21:33:18.448545
COMPRESSION END: 2023-07-18 21:33:19.143687
UPLOAD START: 2023-07-18 21:33:27.779420
UPLOAD COMPLETED: 2023-07-18 21:33:28.540074
COMPRESSION START: 2023-07-18 21:33:28.540161
COMPRESSION END: 2023-07-18 21:33:29.247147
UPLOAD START: 2023-07-18 21:33:37.781507
UPLOAD COMPLETED: 2023-07-18 21:33:38.660176
COMPRESSION START: 2023-07-18 21:33:38.660323
COMPRESSION END: 2023-07-18 21:33:39.345601
UPLOAD START: 2023-07-18 21:33:47.781409
UPLOAD COMPLETED: 2023-07-18 21:33:48.657554

PLAN 2, FREQ 30 sec, 5mb file

Twin Patch received
     {'$version': 31, 'Active': True, 'FileName': 'p002.mp3', 'IntervalSec': 30, 'UploadTarget': 10}
Total calls confirmed: 30
Start job
COMPRESSION START: 2023-07-18 21:34:38.700368
COMPRESSION END: 2023-07-18 21:34:39.410484
UPLOAD START: 2023-07-18 21:35:07.794119
UPLOAD COMPLETED: 2023-07-18 21:35:08.634164
COMPRESSION START: 2023-07-18 21:35:08.634311
COMPRESSION END: 2023-07-18 21:35:09.344236
UPLOAD START: 2023-07-18 21:35:37.801417
UPLOAD COMPLETED: 2023-07-18 21:35:38.639402
COMPRESSION START: 2023-07-18 21:35:38.639548
